,time,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,mag_field_x,mag_field_y,mag_field_z,mag_new_data,pos_n,pos_e,pos_d,v_n,v_e,v_d,gnss_new_data
2370,30.16,0.02921672,-0.30758664,-10.335679,-0.045250077,0.09342381,-0.039172936,-10.38773,16.697065,46.066288,1,-3.2182252,-5.8370724,-16.292295,0.55383855,1.1547256,-0.27584106,0
2371,30.168,0.029216493,-0.30758715,-10.335679,-0.04605699,0.073251285,-0.020560712,-10.38773,16.697065,46.066288,1,-3.213251,-5.826678,-16.294798,0.5515925,1.1551778,-0.28075272,0
2372,30.176003,-0.1433182,-0.38331962,-10.00781,-0.049640626,0.119204044,-0.029817669,-10.38773,16.697065,46.066288,0,-3.2099454,-5.8197427,-16.29649,0.5501922,1.1565895,-0.28216967,0
2373,30.184002,-0.14607078,-0.38450032,-10.002597,-0.036606368,0.08128616,-0.024598723,-10.387287,16.63394,46.066372,1,-3.2050028,-5.809324,-16.299042,0.548108,1.1589106,-0.28408378,0
2374,30.193,-0.14607616,-0.38450265,-10.002586,-0.034649305,0.1012203,-0.018572344,-10.447854,16.571173,46.139324,1,-3.200079,-5.798883,-16.30161,0.5460299,1.1613204,-0.28599352,0
2375,30.27,-0.18503015,-0.19221392,-9.885022,0.031456046,-0.027472457,-0.011857763,-10.75939,16.57347,46.060017,1,-3.1444027,-5.6959796,-16.336641,0.57053083,1.201127,-0.25598192,0
2376,30.209,-0.107126854,-0.28837016,-9.61076,-0.036223516,0.10071414,-0.0067134295,-10.449378,16.634382,46.0653,0,-3.1803858,-5.7710414,-16.320257,0.5732834,1.1819011,-0.2685689,1
2377,30.217,-0.10712225,-0.2883583,-9.610711,-0.011167306,0.107113466,-0.037500426,-10.636289,16.572668,45.988216,1,-3.1752322,-5.7603955,-16.32267,0.57197434,1.1838934,-0.2669418,0
2378,30.226002,-0.27138305,-0.25237924,-9.390358,0.00020760072,0.07174891,-0.012698904,-10.635652,16.635708,46.06208,1,-3.1700892,-5.74973,-16.325064,0.5711971,1.1865275,-0.26429453,0
2379,30.234001,-0.28239337,-0.24990536,-9.375616,-0.009863158,0.08378754,-0.014727154,-10.633047,16.572416,46.210056,1,-3.1649492,-5.739037,-16.327427,0.57099783,1.1898377,-0.26053998,0
2380,30.244,-0.28241488,-0.24990052,-9.3755865,0.015422179,0.03815833,-0.032484792,-10.633047,16.572416,46.210056,0,-3.1598108,-5.7283125,-16.329756,0.5708228,1.1932025,-0.25677708,0
2381,30.253002,-0.19705103,-0.19957495,-9.821496,0.021504039,0.004258217,-0.005302009,-10.699459,16.573193,45.913197,1,-3.1546738,-5.7175584,-16.332052,0.57068354,1.1963016,-0.25435317,0
2382,30.262001,-0.18505359,-0.19222829,-9.884899,0.015142271,0.026989108,-0.021063445,-10.69489,16.383568,46.135284,1,-3.149538,-5.70678,-16.334343,0.57060033,1.1987153,-0.255154,0
2383,30.27,-0.18503015,-0.19221392,-9.885022,0.031456046,-0.027472457,-0.011857763,-10.75939,16.57347,46.060017,1,-3.1444027,-5.6959796,-16.336641,0.57053083,1.201127,-0.25598192,0
2384,30.277,-0.19415992,-0.240887,-9.758276,0.033470206,-0.006352053,-0.026598526,-10.699459,16.573193,45.913197,1,-3.1409798,-5.6887674,-16.338179,0.5703718,1.2028167,-0.2561542,0
2385,30.285,-0.20448685,-0.28826556,-9.630556,0.028358195,-0.025281858,-0.01899273,-10.699459,16.573193,45.913197,0,-3.1358497,-5.677929,-16.340479,0.56964874,1.2057416,-0.25474688,0
2386,30.292,-0.20450674,-0.2883568,-9.63031,0.026108453,-0.047873907,-0.0011710925,-10.697299,16.573027,46.061092,1,-3.133967,-5.6654425,-16.362387,0.5290172,1.1972904,-0.26738957,1
2387,30.3,-0.07729815,-0.21204367,-9.464372,0.044593822,-0.04268898,-0.03175494,-10.698823,16.636234,45.98706,1,-3.12921,-5.654654,-16.364788,0.52805895,1.1996571,-0.26543844,0
2388,30.309002,0.048447374,-0.13467868,-9.297538,0.05221336,-0.07418067,0.0013659158,-10.637175,16.69892,45.98805,1,-3.1244614,-5.6438565,-16.367157,0.5271592,1.1998036,-0.2610707,0
2389,30.319,0.04869298,-0.13452756,-9.297213,0.051897112,-0.03519938,-0.015405968,-10.637175,16.69892,45.98805,0,-3.1197212,-5.6330576,-16.369488,0.5262675,1.1998308,-0.256632,0
2390,30.328,0.04869345,-0.1345273,-9.297213,0.07108708,-0.05154811,-0.023524877,-10.512993,16.698034,45.990196,1,-3.1149888,-5.6222587,-16.371778,0.52539086,1.1998113,-0.25219333,0
2391,30.335,0.06788511,0.01688128,-9.933721,0.08290238,-0.037638426,-0.019303657,-10.637812,16.635874,45.914185,1,-3.111836,-5.6150613,-16.373293,0.5255313,1.1992596,-0.25283918,0
2392,30.342,0.068169855,0.019298935,-9.943784,0.08393563,-0.026156714,-0.013859937,-10.512993,16.698034,45.990196,1,-3.1071045,-5.6042724,-16.375572,0.52585304,1.198324,-0.25421116,0
2393,30.350002,0.06817041,0.019303603,-9.943804,0.094292566,-0.04540017,0.013744615,-10.57597,16.824728,45.988956,1,-3.1039486,-5.5970845,-16.3771,0.52609104,1.1976683,-0.25512823,0
2394,30.357002,0.2023979,-0.30249825,-9.770236,0.10772938,-0.021217607,-0.020726131,-10.57597,16.824728,45.988956,0,-3.099218,-5.58631,-16.379398,0.5245181,1.1968693,-0.25553346,0
2395,30.366001,0.20450503,-0.30757722,-9.767466,0.10621751,-0.033411685,0.0032504767,-10.455276,17.013382,45.842964,1,-3.0945098,-5.5755415,-16.381699,0.52179706,1.1961529,-0.25534502,0
2396,30.373001,0.2045091,-0.307587,-9.767462,0.10135798,-0.00894211,-0.0018164152,-10.4537525,16.950174,45.91699,1,-3.0869758,-5.562048,-16.400866,0.512291,1.1921257,-0.25703743,1
2397,30.382,-0.06930955,-0.37977055,-9.106251,0.10408947,-0.023385292,-0.00583901,-10.453309,16.88705,45.91707,1,-3.0823765,-5.551319,-16.403168,0.5099217,1.1925507,-0.25380728,0
2398,30.390999,-0.08760947,-0.3844934,-9.062173,0.10904766,-0.027427144,0.010933612,-10.453309,16.88705,45.91707,0,-3.077796,-5.540578,-16.40542,0.50794566,1.1942886,-0.24728781,0
2399,30.400002,-0.08764522,-0.38450262,-9.062087,0.084033675,0.012778688,-0.01211639,-10.456356,17.013466,45.769016,1,-3.0732334,-5.5298214,-16.407616,0.50602835,1.1959867,-0.24075183,0
2400,30.409,-0.27495888,-0.04814756,-9.439419,0.09289865,-0.026635818,0.012754845,-10.454001,17.139467,45.990685,1,-3.068686,-5.5190496,-16.409754,0.5053307,1.1976439,-0.23533766,0
2401,30.417,-0.3018393,-1.9387195e-05,-9.493044,0.093675286,9.2601564e-05,-0.0031151779,-10.519334,17.14016,45.767776,1,-3.0641282,-5.508263,-16.411858,0.5074939,1.1992326,-0.23261954,0
2402,30.425,-0.30189106,7.3360185e-05,-9.493147,0.09065626,-0.0069132787,0.017998816,-10.519138,17.266325,45.841557,1,-3.0610785,-5.5010643,-16.413246,0.5089826,1.2002717,-0.23082213,0
2403,30.432,-0.26765504,-0.28610492,-9.579025,0.08027537,0.002461858,0.025163922,-10.519138,17.266325,45.841557,0,-3.0564885,-5.490254,-16.415312,0.51046747,1.2021409,-0.22839357,0
2404,30.440002,-0.26301166,-0.32617992,-9.590929,0.08407012,0.010059608,-0.003163693,-10.4576845,17.202843,45.768764,1,-3.0534265,-5.4830356,-16.41668,0.51021826,1.203909,-0.22720255,0
2405,30.447002,-0.2629381,-0.3268148,-9.591116,0.087161474,-0.011154133,0.02439585,-10.394956,17.26544,45.843704,1,-3.0488365,-5.4721885,-16.418716,0.50986797,1.2065518,-0.22542469,0
2406,30.455002,-0.26293796,-0.32681602,-9.591116,0.072217666,0.028644312,-0.0055545843,-10.459013,17.392218,45.768517,1,-3.0388782,-5.452577,-16.436707,0.5105776,1.2277353,-0.21988365,1
2407,30.462002,-0.049107432,-0.09652256,-9.395566,0.08695722,-0.0033641052,0.012534731,-10.459013,17.392218,45.768517,0,-3.0342808,-5.441527,-16.43867,0.51110613,1.2278748,-0.21640497,0
2408,30.470001,-0.04869786,-0.09607659,-9.395187,0.0935936,0.013531396,-0.0115604075,-10.459013,17.392218,45.768517,1,-3.031213,-5.4341598,-16.43996,0.51151514,1.2278672,-0.21402895,0
2409,30.478,-0.04869137,-0.09606954,-9.395182,0.0842261,0.010822919,-0.004761456,-10.519582,17.32945,45.841476,1,-3.0266068,-5.423109,-16.441872,0.51217926,1.2278316,-0.21046431,0
2410,30.486,-0.22363926,-0.28798506,-9.903625,0.09443913,-0.0151967,0.026299212,-10.583444,17.582394,45.84007,1,-3.0219967,-5.41205,-16.443768,0.5122748,1.2298732,-0.21128516,0
2411,30.494,-0.22397865,-0.28835246,-9.904602,0.096375965,-0.012127418,-0.013221838,-10.398694,17.644276,45.769257,1,-3.018923,-5.4046664,-16.445036,0.5123498,1.2312844,-0.21197791,0
2412,30.501,-0.22398402,-0.28835824,-9.904615,0.09664206,-0.043820668,0.024912197,-10.398694,17.644276,45.769257,0,-3.0143116,-5.3935757,-16.446947,0.51250935,1.2333615,-0.21301854,0
2413,30.508999,0.0024737122,-0.13937207,-9.71484,0.0812044,-0.014873355,-0.00094573793,-10.33724,17.580793,45.69647,1,-3.0112357,-5.386175,-16.448225,0.51272035,1.2332791,-0.21269482,0
2414,30.517002,0.009725341,-0.13453674,-9.708693,0.09567331,-0.045459293,0.007452104,-10.398056,17.707315,45.84312,1,-3.0066192,-5.3750787,-16.450138,0.51309574,1.2327689,-0.21195984,0
2415,30.525002,0.009739504,-0.1345273,-9.708681,0.11074709,-0.046561603,0.02475425,-10.40066,17.77061,45.695145,1,-3.0019994,-5.3639865,-16.452044,0.5135172,1.2321931,-0.2112216,0
2416,30.533,0.026934033,-0.30293015,-9.554533,0.09081881,-0.031557716,0.0065552886,-10.40066,17.77061,45.695145,0,-2.9854784,-5.3533144,-16.473484,0.5485713,1.2047402,-0.22391784,1
2417,30.542,0.029212039,-0.32676938,-9.53238,0.10282497,-0.03978433,0.03563731,-10.276035,17.7066,45.697376,1,-2.9805453,-5.342472,-16.475487,0.54764885,1.2046113,-0.2216429,0
2418,30.551003,0.029216485,-0.32681593,-9.532337,0.100723185,-0.029561175,-0.005211858,-10.342058,17.959711,45.548077,1,-2.9756205,-5.331631,-16.477468,0.54676527,1.2044268,-0.21935913,0
2419,30.559002,-0.20808291,-0.14662045,-9.881427,0.09577642,-0.04150406,0.028413452,-10.340535,17.896503,45.622105,1,-2.9707003,-5.320791,-16.479435,0.5472259,1.2047073,-0.21866037,0
2420,30.567001,-0.22395298,-0.1345509,-9.904571,0.07695098,-0.030767893,0.033626433,-10.340535,17.896503,45.622105,0,-2.9657664,-5.3099446,-16.481405,0.54913497,1.2054979,-0.21966961,0
2421,30.575,-0.22398353,-0.13452765,-9.904615,0.06729395,-0.039058562,0.01043994,-10.277364,17.895977,45.697124,1,-2.9624677,-5.30271,-16.482725,0.5504336,1.2059999,-0.22034873,0
2422,30.583,-0.03377931,-0.13482773,-9.434674,0.060459543,-0.042632535,0.033112653,-10.155786,17.958385,45.551296,1,-2.9575055,-5.2918534,-16.48471,0.5520898,1.2062316,-0.2199584,0
2423,30.592,0.029093457,-0.13452786,-9.2779255,0.016959341,-0.030736493,0.012874822,-10.341421,18.022753,45.621937,1,-2.952533,-5.2810025,-16.486671,0.5528397,1.2050047,-0.21540424,0
2424,30.601002,0.02921625,-0.1345273,-9.277619,0.01941683,-0.035172895,0.029662244,-10.341421,18.022753,45.621937,0,-2.947554,-5.2701626,-16.48859,0.5535738,1.2037287,-0.21078269,0
2425,30.609001,0.0003053786,-0.20693602,-9.777565,0.007816485,-0.031656463,0.027274797,-10.27933,18.02231,45.623013,1,-2.9425683,-5.2593346,-16.49047,0.5541902,1.202589,-0.20766588,0
2426,30.617,-0.009580515,-0.23030078,-9.941207,-0.007925447,-0.037472263,0.025674643,-10.152545,17.958134,45.773132,1,-2.94079,-5.237908,-16.50891,0.5114107,1.2331262,-0.20931605,1
2427,30.625,-0.009737126,-0.23067094,-9.9438,-0.02111706,-0.017361367,0.028705617,-10.155786,17.958385,45.551296,1,-2.9361873,-5.226813,-16.510798,0.5114157,1.2326092,-0.21071126,0
2428,30.633,-0.009737432,-0.23067166,-9.943804,-0.017392578,-0.024004601,0.02205072,-10.27933,18.02231,45.623013,1,-2.9315846,-5.215722,-16.512697,0.5113947,1.232087,-0.21210754,0
2429,30.643002,-0.10692967,-0.26905662,-10.295804,-0.010139794,-0.03115044,0.029477563,-10.27933,18.02231,45.623013,0,-2.9269817,-5.2046323,-16.514626,0.51153207,1.2324083,-0.2165351,0
2430,30.652,-0.10712188,-0.26912928,-10.296489,-0.014973309,-0.009372546,0.028739119,-10.093057,18.020983,45.62623,1,-2.9223773,-5.1935396,-16.516594,0.51165354,1.2327605,-0.22111316,0
2431,30.661,-0.10712224,-0.2691294,-10.296491,0.012412374,-0.027017398,0.027475886,-10.154263,17.895176,45.625324,1,-2.917772,-5.1824436,-16.518604,0.5117552,1.2331094,-0.22569153,0
2432,30.868,-0.16532014,-0.11590401,-9.593877,0.036753535,-0.024138527,0.029996876,-10.093057,18.020983,45.62623,1,-2.9131608,-5.1713448,-16.520634,0.5130661,1.2333138,-0.2244994,0
2433,30.876,-0.1655495,-0.11530785,-9.591161,0.038032815,-0.027889716,0.037941407,-10.093057,18.020983,45.62623,0,-2.9100795,-5.1639447,-16.521978,0.514031,1.2334274,-0.2233009,0
2434,30.883,-0.16555312,-0.1152984,-9.591118,0.07071328,-0.034230508,0.017349277,-10.030966,18.02054,45.6273,1,-2.9054468,-5.1528435,-16.523981,0.5154913,1.2335726,-0.22150126,0
2435,30.890999,-0.27503496,-0.38577956,-9.958577,0.079211324,-0.044181935,0.032037575,-10.028167,18.083414,45.84906,1,-2.902353,-5.1454396,-16.525309,0.5156719,1.23467,-0.22202359,0
2436,30.897999,-0.28240052,-0.40369645,-9.9829445,0.08842882,-0.07426821,0.026297295,-9.9676,18.146181,45.7761,1,-2.8865955,-5.1286745,-16.537706,0.5388568,1.22422,-0.19508955,1
2437,30.906002,-0.2824147,-0.40373096,-9.982992,0.08878458,-0.07906898,0.020807527,-9.97084,18.146433,45.554264,1,-2.8833625,-5.1213255,-16.53888,0.5388454,1.2255862,-0.19628018,0
2438,30.913002,-0.26407918,0.064897135,-10.479033,0.10071687,-0.12614319,0.03256343,-9.97084,18.146433,45.554264,0,-2.8785083,-5.1102886,-16.54066,0.540739,1.2263924,-0.20029056,0
2439,30.980999,-0.26293796,-0.2691294,-10.022178,0.02061788,-0.20160872,0.028296428,-9.040609,18.455341,45.643883,1,-2.834456,-5.0212126,-16.573711,0.5632195,1.2246159,-0.21848556,0
2440,30.928001,-0.262938,0.09621823,-10.512021,0.07591523,-0.17502628,0.026057623,-9.722725,18.333954,45.632248,1,-2.870348,-5.091901,-16.543747,0.547349,1.2253394,-0.21097814,0
2441,30.936,-0.23311386,0.037931643,-9.83665,0.0846498,-0.19106272,0.008641155,-9.476327,18.45852,45.56243,1,-2.8670564,-5.0845504,-16.545023,0.5497485,1.2248411,-0.21323743,0
2442,30.943,-0.20456293,-0.019042533,-9.161378,0.070085526,-0.21434274,0.028143356,-9.476327,18.45852,45.56243,0,-2.8620975,-5.07353,-16.54692,0.5522906,1.2241817,-0.2078105,0
2443,30.951,-0.20450793,-0.019152274,-9.160076,0.057681553,-0.22303687,0.030827975,-9.413792,18.394953,45.563587,1,-2.858779,-5.066187,-16.548159,0.55394363,1.2236577,-0.2040005,0
2444,30.958,-0.24802591,-0.20693602,-9.806954,0.055255823,-0.22473551,0.013165509,-9.225802,18.456583,45.714615,1,-2.853783,-5.055177,-16.549974,0.5559945,1.2230746,-0.20024316,0
2445,30.966,-0.26270494,-0.26815763,-10.018816,0.04236829,-0.2105813,0.034328103,-9.164792,18.456224,45.64174,1,-2.850445,-5.0478387,-16.55118,0.556578,1.223254,-0.20156182,0
2446,30.973999,-0.2629375,-0.2691275,-10.022172,0.026300222,-0.21713077,0.029930424,-9.164792,18.456224,45.64174,0,-2.8378341,-5.0285606,-16.572403,0.56270945,1.224604,-0.21707162,1
2447,30.980999,-0.26293796,-0.2691294,-10.022178,0.02061788,-0.20160872,0.028296428,-9.040609,18.455341,45.643883,1,-2.834456,-5.0212126,-16.573711,0.5632195,1.2246159,-0.21848556,0
2448,30.987999,-0.10772615,-0.24998033,-9.553772,0.01287894,-0.17612864,0.030593758,-8.913629,18.517328,45.867786,1,-2.829386,-5.0101953,-16.57567,0.56337225,1.2234433,-0.21675289,0
2449,30.996002,-0.107131675,-0.24990177,-9.551959,0.010572219,-0.19165625,0.034293093,-8.791607,18.516613,45.72204,1,-2.8260057,-5.002857,-16.576965,0.5634016,1.2225161,-0.21532685,0
2450,31.003002,-0.107122265,-0.24990052,-9.55193,-0.00079868303,-0.18042825,0.025709968,-8.729516,18.51617,45.723114,1,-2.8209352,-4.9918623,-16.578892,0.56338674,1.2210175,-0.21318485,0
2451,31.011002,-0.23916237,-0.30582199,-9.665857,0.0049573667,-0.1891042,0.020713605,-8.729516,18.51617,45.723114,0,-2.817555,-4.984537,-16.58017,0.5634256,1.2206864,-0.2123874,0
2452,31.018002,-0.24345258,-0.30758372,-9.669487,0.0055423724,-0.19032605,0.036537744,-8.729516,18.51617,45.723114,0,-2.8124838,-4.973552,-16.582079,0.5634468,1.2202674,-0.21134242,0
2453,31.026001,-0.24346085,-0.3075871,-9.669493,-0.0059251627,-0.19351709,0.02276685,-8.500307,18.514606,45.659096,1,-2.809103,-4.9662323,-16.583345,0.5634219,1.2199215,-0.21064647,0
2454,31.033,-0.22426933,-0.23189224,-10.460302,0.009745679,-0.19234784,0.025100797,-8.3763485,18.576845,45.661163,1,-2.8040316,-4.955257,-16.58525,0.5637077,1.2188197,-0.21406305,0
2455,31.041,-0.2239885,-0.23069073,-10.472639,-0.0056109196,-0.16267705,0.005410153,-8.3763485,18.576845,45.661163,0,-2.8006485,-4.9479475,-16.58655,0.5640138,1.2178147,-0.21815857,0
2456,31.048,-0.22398405,-0.23067169,-10.472835,7.7276934e-05,-0.18317793,0.022255348,-8.189305,18.512392,45.66447,1,-2.7858481,-4.929089,-16.604877,0.5752802,1.2060944,-0.22158271,1
2457,31.056,0.08293031,-0.16352081,-9.015705,-0.00087277056,-0.17300768,0.006718001,-8.126028,18.511868,45.739265,1,-2.782396,-4.9218574,-16.606215,0.57521373,1.2041863,-0.22127786,0
2458,31.064,0.12651601,-0.15377523,-8.807777,-0.0069896183,-0.17810561,0.00763441,-8.065346,18.57463,45.666534,1,-2.7772229,-4.9110394,-16.608168,0.57443017,1.199864,-0.21241449,0
2459,31.072002,0.12660114,-0.15375619,-8.807371,-0.0068500973,-0.18753949,0.046043836,-8.001627,18.51098,45.741417,1,-2.772057,-4.900261,-16.61004,0.5735733,1.1954209,-0.20345497,0
2460,31.079002,0.007457074,-0.120255835,-9.630459,-0.02429795,-0.17464074,0.009301344,-8.001627,18.51098,45.741417,0,-2.7686172,-4.8930974,-16.611248,0.5732501,1.1925492,-0.19995387,0
2461,31.088001,-0.009703847,-0.11530809,-9.747639,-0.020081185,-0.19034103,0.028275173,-7.6305776,18.50849,45.60042,1,-2.763458,-4.8823824,-16.613047,0.5732536,1.188438,-0.19942036,0
2462,31.097,-0.009737368,-0.1152984,-9.747867,-0.0394744,-0.15278144,0.025318148,-7.6917024,18.508848,45.673065,1,-2.7582989,-4.871705,-16.61484,0.5731745,1.184216,-0.19893168,0
2463,31.105999,0.07851755,-0.1639715,-9.493762,-0.04953898,-0.18467703,0.029102016,-7.6891055,18.445557,45.82059,1,-2.7531412,-4.8610673,-16.616627,0.5727412,1.179775,-0.19767103,0
2464,31.115002,0.16538525,-0.21135007,-9.238931,-0.047875773,-0.16096312,0.030166138,-7.6891055,18.445557,45.82059,0,-2.7479944,-4.8504715,-16.618385,0.57094556,1.1746434,-0.19266596,0
2465,31.123001,0.16555491,-0.21144257,-9.238433,-0.07485698,-0.14083546,-0.00047778874,-7.502504,18.44423,45.823814,1,-2.7428644,-4.8399234,-16.620098,0.5690228,1.16941,-0.18754363,0
2466,31.131,0.16555524,-0.21144275,-9.238431,-0.0679316,-0.13491082,0.034872327,-7.5005407,18.317894,45.89771,1,-2.735087,-4.8311186,-16.636011,0.55138355,1.126106,-0.17580807,1
2467,31.139,-0.2418585,-0.096524894,-9.550711,-0.08906333,-0.13539623,0.0067394488,-7.437706,18.380493,45.972424,1,-2.7301242,-4.8209987,-16.63758,0.5516284,1.1228617,-0.17333527,0
2468,31.147,-0.24345785,-0.09607043,-9.5519285,-0.08954575,-0.13606493,0.0027207388,-7.437706,18.380493,45.972424,0,-2.7251577,-4.8109064,-16.639128,0.55201244,1.1198013,-0.17114063,0
2469,31.154,-0.24346094,-0.09606954,-9.55193,-0.098372035,-0.11169715,0.026074715,-7.251296,18.252996,45.902092,1,-2.721845,-4.8041935,-16.640148,0.55221087,1.1177316,-0.16967706,0
2470,31.161999,0.18336314,0.057155844,-8.810283,-0.09170785,-0.1076041,0.013632924,-7.249585,18.315956,46.04945,1,-2.7168767,-4.794162,-16.64164,0.5518344,1.1112869,-0.16121778,0
2471,31.168999,0.18500611,0.057752,-8.807414,-0.08915194,-0.08626502,0.03661777,-7.124107,18.314985,46.125324,1,-2.7135665,-4.7875075,-16.642591,0.5514941,1.1067426,-0.15513846,0
2472,31.237,-0.2044925,-0.23066255,-9.904545,-0.061968766,-0.062359773,-0.003757988,-6.9313664,17.745365,46.27674,1,-2.6679864,-4.7014575,-16.66823,0.54058945,1.0905969,-0.13636184,0
2473,31.244,-0.20450683,-0.23067151,-9.904615,-0.045515526,-0.08470085,0.04918091,-6.9313664,17.745365,46.27674,0,-2.6647465,-4.69492,-16.669048,0.5393685,1.0885235,-0.13701026,0
2474,31.251999,-0.23843957,-0.12987027,-9.253279,-0.038596183,-0.06937253,0.01579845,-6.683007,17.806719,46.280956,1,-2.6599002,-4.6851373,-16.670282,0.5378224,1.0854408,-0.13603003,0
2475,31.260002,-0.24338251,-0.11552608,-9.161512,-0.03675376,-0.09053226,0.010343841,-6.746726,17.870369,46.206074,1,-2.656675,-4.6786304,-16.67109,0.53729635,1.0834606,-0.13225543,0
2476,31.267002,-0.24346082,-0.115298845,-9.160059,-0.017607253,-0.07780199,0.037603356,-6.6819296,17.806635,46.35468,1,-2.651843,-4.6688924,-16.672253,0.5364651,1.0804579,-0.12653354,0
2477,31.275002,-0.24346097,-0.1152984,-9.160057,-0.017732589,-0.101726785,0.01535628,-6.61992,17.680025,46.282196,1,-2.648626,-4.6624155,-16.672998,0.5358789,1.078433,-0.12271738,0
2478,31.282001,-0.3406532,-0.28802264,-9.433835,-0.009035893,-0.096887074,0.032235898,-6.61992,17.680025,46.282196,0,-2.6307247,-4.6462812,-16.692791,0.5640207,1.0643145,-0.13189071,1
2479,31.291,-0.34084544,-0.28835762,-9.434368,-0.021466115,-0.08369153,0.018168181,-6.6192856,17.743067,46.355835,1,-2.6256568,-4.636711,-16.693962,0.562236,1.0624652,-0.12871163,0
2480,31.299,-0.3408458,-0.28835824,-9.434368,-0.005799254,-0.09759259,0.037887506,-6.5587964,17.679663,46.209545,1,-2.6222873,-4.63034,-16.694727,0.5610209,1.0612032,-0.12659119,0
2481,31.306,-0.0896139,-0.15481713,-9.551021,-0.027411487,-0.097626,0.03041401,-6.3704844,17.741295,46.360134,1,-2.6172469,-4.620806,-16.695852,0.55912566,1.0571196,-0.12413445,0
2482,31.316002,-0.08764913,-0.15375823,-9.5519285,-0.03417516,-0.1351353,-0.0047246856,-6.3704844,17.741295,46.360134,0,-2.6122236,-4.6113133,-16.696957,0.55716085,1.052477,-0.12184084,0
2483,31.323002,-0.087645344,-0.15375619,-9.55193,-0.040567067,-0.12048318,0.02408549,-6.3099947,17.67789,46.213844,1,-2.6088846,-4.6050076,-16.697681,0.5558179,1.0493386,-0.12030886,0
2484,31.330002,-0.2385537,-0.28418952,-9.950578,-0.04251345,-0.16158132,0.010658777,-6.1197195,17.613188,46.438324,1,-2.603892,-4.5955825,-16.698757,0.5534785,1.0454702,-0.12018819,0
2485,31.338001,-0.2433843,-0.28829315,-9.963198,-0.051141474,-0.15136962,0.016287535,-6.120354,17.550148,46.36468,1,-2.6005766,-4.5893154,-16.69948,0.55174404,1.0432849,-0.12118206,0
2486,31.345001,-0.24346085,-0.28835812,-9.963397,-0.042406205,-0.1621083,0.0179736,-6.120354,17.550148,46.36468,0,-2.5956233,-4.579941,-16.700575,0.5490479,1.0399384,-0.12267592,0
2487,31.353,0.02936866,0.031171527,-9.260627,-0.033772636,-0.15808287,0.000841855,-6.057519,17.612745,46.4394,1,-2.5923336,-4.5737095,-16.701311,0.54769367,1.0366186,-0.12149314,0
2488,31.36,0.06809463,0.07690083,-9.160252,-0.029769048,-0.16569003,0.016516322,-5.9352727,17.612026,46.2941,1,-2.578765,-4.5586524,-16.721605,0.553376,1.0146929,-0.13067923,1
2489,31.368,0.068169236,0.07698891,-9.160059,-0.014849465,-0.18105502,-0.020870795,-5.8082747,17.547848,46.44378,1,-2.5754473,-4.552579,-16.722376,0.5525795,1.0098865,-0.12668781,0
2490,31.376,-0.106817916,-0.11079165,-9.630612,-0.016649457,-0.17300303,0.0060884967,-5.8071976,17.547766,46.517498,1,-2.57048,-4.5435224,-16.72349,0.5510358,1.0032167,-0.1221471,0
2491,31.383999,-0.16543841,-0.17286356,-9.786751,-0.022880865,-0.17959653,0.031476073,-5.8071976,17.547766,46.517498,0,-2.5655315,-4.5345154,-16.724588,0.54861933,0.99828494,-0.12189107,0
2492,31.390999,-0.16555135,-0.17298312,-9.787051,-0.027479338,-0.17882791,-0.02829857,-5.620154,17.48331,46.520805,1,-2.5622447,-4.5285354,-16.72532,0.5469563,0.9949524,-0.12176139,0
2493,31.399002,-0.019171583,-0.15886381,-9.361197,-0.032798253,-0.17089877,0.017715612,-5.557953,17.482868,46.52188,1,-2.5573335,-4.5196037,-16.726414,0.54424065,0.9895542,-0.12025182,0
2494,31.408,0.02912199,-0.15376614,-9.219115,-0.027634375,-0.14188728,0.011928644,-5.3724284,17.48162,46.451385,1,-2.5524497,-4.510727,-16.727474,0.54102206,0.9831446,-0.114867486,0
2495,31.417,0.029216312,-0.15375617,-9.218838,-0.0362957,-0.15475115,-0.0043912795,-5.3724284,17.48162,46.451385,0,-2.5475953,-4.5019083,-16.728487,0.537708,0.97663957,-0.10941125,0
2496,31.487999,-0.22392192,-0.40360975,-9.924193,-0.0017962399,-0.0964554,-0.0048197852,-4.8717847,17.351662,46.60759,1,-2.5149724,-4.433097,-16.750721,0.46392927,0.90191567,-0.10491782,0
2497,31.494999,-0.2239839,-0.40373126,-9.924211,0.013738644,-0.07729471,0.001876534,-4.8717847,17.351662,46.60759,0,-2.5108204,-4.4250007,-16.751669,0.45866004,0.8972818,-0.105920985,0
2498,31.503002,-0.3882448,-0.07931939,-9.373214,0.021653643,-0.06472202,0.008924431,-4.9968204,17.289507,46.531803,1,-2.5080743,-4.419626,-16.752302,0.45688805,0.8943327,-0.10411733,0
2499,31.510002,-0.39925516,-0.057654195,-9.336471,0.036199424,-0.07383326,0.0014435184,-4.8111043,17.414427,46.53486,1,-2.5039692,-4.4115977,-16.753222,0.45524094,0.88996977,-0.09997103,0
2500,31.518002,-0.39927638,-0.05761246,-9.3364,0.02546629,-0.03111454,0.00089487666,-4.8111043,17.414427,46.53486,1,-2.492857,-4.3978014,-16.77055,0.4563953,0.8810278,-0.103121564,1
